census_year,HEI_code,HEI_name,administrative_structure,academic_status,maintainer_code,headquarters_region,headquarters_state,headquarters_city,institution_type,own_revenue,transferred_revenue,other_revenue,faculty_expenses,staff_expenses,social_contribution_expenses,cost_expenses,investment_expenses,research_expenses,other_expenses
2019,265,CENTRO UNIVERSITÁRIO DAS FACULDADES INTEGRADAS DE OURINHOS,private_nonprofit,university_center,188,3,35,3534708,1,41057373.05,0,4925261.91,14867766.34,6399140.04,4609216.46,26935.36,1205336.49,14689.33,18859550.94
2019,266,UNIVERSIDADE METODISTA DE PIRACICABA,private_nonprofit,university,189,3,35,3538709,1,116317811.26,20663.62,4768661.83,36406423.33,13511728.24,53395978.77,56838057.98,421883.83,236268.63,30867952.94
2019,267,CENTRO UNIVERSITÁRIO ESPÍRITO-SANTENSE/FAESA,private_nonprofit,university_center,190,3,32,3205309,1,22382558,0,22466566,8818473,3150950,7839972,8137309,458220,280000,1765284
2019,269,FACULDADE FACCAT,private_for_profit,faculty,192,3,35,3555000,1,3926587.08,0,17073.13,2022364.11,881543.33,1711231.17,407399.51,0,7444.75,155566.47
2019,270,FACULDADE DE TUPÃ,private_for_profit,faculty,16134,3,35,3555000,1,258247286.85,0,2720403.15,3460849.11,458012.91,3064638.38,54798549.74,0,0,118628611.22
2019,271,UNIVERSIDADE DO OESTE PAULISTA,private_nonprofit,university,194,3,35,3541406,1,320475198.56,0,22122035.03,91227111.2,57279557.09,56621628.33,85066571.69,50283760.62,1677494.5,441110.16
2019,275,UNIVERSIDADE DO VALE DO PARAÍBA,private_nonprofit,university,197,3,35,3549904,1,92912000,0,4212000,27175000,29582000,15245000,7980000,3506000,0,10298000
2019,276,FACULDADE DE DIREITO DE SOROCABA,private_nonprofit,faculty,198,3,35,3552205,1,13311249.24,0,2335909.73,4953380.33,1595040.89,1911992.57,497804.23,0,0,3191139.52
2019,277,CENTRO UNIVERSITÁRIO AUGUSTO MOTTA,private_nonprofit,university_center,199,3,33,3304557,1,145282340.08,0,3749947.71,64298571.68,25789045.02,8410925.9,49243151.6,1057373.57,242517.97,0
2019,278,FACULDADES INTEGRADAS SIMONSEN,private_nonprofit,faculty,200,3,33,3304557,1,6789821.85,0,382198.71,2703285,3660928.43,716773.24,2723104.19,24156.1,21247.99,183814.17
2019,279,FACULDADES INTEGRADAS HÉLIO ALONSO,private_nonprofit,faculty,201,3,33,3304557,2,23640396.56,0,91666.06,9395821.63,4025302.61,4899014.67,3605616.71,133176.43,0,0
2019,284,FACULDADE DE MEDICINA DE ITAJUBÁ,private_nonprofit,faculty,17157,3,31,3132404,2,45066615.13,0,2170571.54,6564173.55,1679713.28,3677402.3,13527793.74,2767235.87,123797.28,2178940.3
2019,288,FACULDADE DE DIREITO DO VALE DO RIO DOCE,private_nonprofit,faculty,207,3,31,3127701,2,12826806,0,35242,2911878,3952369,2269159,0,142211,85801,3434395
2019,294,FACULDADE TRÊS DE MAIO,private_nonprofit,faculty,209,4,43,4321808,1,17566288.23,0,0,13318463.42,1030629.87,1405286.18,4994323.52,0,0,20513.55
2019,295,UNIVERSIDADE DE SANTA CRUZ DO SUL,private_nonprofit,university,210,4,43,4316808,2,133895649.55,791390.66,43679425.4,57931482.77,25952233.64,27167055.86,40860485.96,2005167.76,0,860209.48
2019,296,Centro Universitário da Região da Campanha,private_nonprofit,university_center,211,4,43,4301602,1,80305325.16,0,6321452,21787803.38,8227170.53,6744623.75,9178437.76,1732209.6,0,0
2019,298,UNIVERSIDADE PITÁGORAS UNOPAR,private_for_profit,university,14514,4,41,4113700,1,1778479903.74,0,163312686.14,402749803.74,3656481.79,127735617.68,615778363.14,270642956.74,6178334.17,596795160.1
2019,299,FACULDADE DE JANDAIA DO SUL,private_nonprofit,faculty,214,4,41,4112108,1,1594169.12,0,507426.52,1132438.08,565410.27,502626.79,0,0,0,236313.49
2019,302,FACULDADE DIVINÓPOLIS,private_for_profit,faculty,902,3,31,3122306,2,5772285,0,5288,773869,1600696,1130338,2111482,2534374.71,0,3665076
2019,307,FACULDADE DE MEDICINA DE BARBACENA,private_nonprofit,faculty,220,3,31,3105608,2,57812888.73,0,12560095.44,12220953.7,6272039.4,5894374.46,0,0,0,18174563.34
2019,308,CENTRO UNIVERSITÁRIO PRESIDENTE ANTÔNIO CARLOS,private_nonprofit,university_center,221,3,31,3105608,2,84619000,0,3894895,15654460,10436306,8234141,50389598,790013,0,40435
2019,316,UNIVERSIDADE NOVE DE JULHO,private_nonprofit,university,222,3,35,3550308,2,1181851493.21,0,52222072.74,333466593.89,58847045.98,206418719.08,354442059,535553572.31,5909257.47,0
2019,319,UNIVERSIDADE BRASIL,private_nonprofit,university,16878,3,35,3550308,1,340796844.93,0,9832.43,41869587.78,38416859.66,18200832.22,30888300.64,0,2666501.67,47262226.86
2019,321,FACULDADE UNIDAS DE TATUI,private_nonprofit,faculty,225,3,35,3554003,1,50000,0,0,1000,42000,6000,0,0,0,0
2019,322,UNIVERSIDADE PAULISTA,private_for_profit,university,2415,3,35,3550308,1,2305821227.06,0,448153348.67,347194794.26,277230567.88,383647955.06,1590883520.05,18766883.39,0,0
2019,330,UNIVERSIDADE IGUAÇU,private_nonprofit,university,230,3,33,3303500,1,335985006.59,0,12002.91,66498634,44332422.55,38292401.52,0,0,0,178412634.57
2019,336,FACULDADE MACHADO SOBRINHO,private_nonprofit,faculty,234,3,31,3136702,1,7026278.59,0,210734.64,3992294.09,2707898.34,808026.75,214843.76,0,0,2052266.65
2019,337,CENTRO DE ENSINO SUPERIOR DE JUIZ DE FORA,private_nonprofit,faculty,235,3,31,3136702,2,15845169.16,0,402244.49,13457163.34,1884832.65,1672093.9,4234565.87,0,0,0
2019,338,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS,private_nonprofit,university,236,3,31,3106200,2,691438100.45,0,22545783.88,295689445.21,81079333.39,150126002.45,123758543.2,19038755.69,0,0
2019,339,FACULDADE DE JOÃO PESSOA (SANTA EMÍLIA DO RODAT),private_nonprofit,faculty,16134,2,25,2507507,1,258247286.85,0,2720403.15,3460849.11,458012.91,3064638.38,54798549.74,0,0,118628611.22
2019,343,CENTRO UNIVERSITÁRIO NEWTON PAIVA,private_for_profit,university_center,239,3,31,3106200,1,130205466.49,0,12730736.03,45996115.45,38517713.63,10177950.52,36578228.83,0,0,3010246.36
2019,344,CENTRO UNIVERSITÁRIO UNA,private_for_profit,university_center,3052,3,31,3106200,2,283694511,0,10223438,40705769,18417146,26046390,49531894,6126165.19,0,163868419
2019,345,ESCOLA DE ENGENHARIA KENNEDY,private_nonprofit,faculty,241,3,31,3106200,1,20291401.33,0,190014.42,10083681.87,3678750.48,1403405.76,2411207.29,58019.05,149921.91,686362.37
2019,346,INSTITUTO SUPERIOR DE CIÊNCIAS APLICADAS - ISCA,private_nonprofit,faculty,242,3,35,3526902,1,6336405.2,0,78148.36,2219126.83,785946.76,1307477.31,1583194.63,0,0,628852.68
2019,349,CENTRO UNIVERSITÁRIO DE BELO HORIZONTE,private_for_profit,university_center,14298,3,31,3106200,2,369371051,0,9260580,46002019,21108326,27663724,44032419,6562734.33,0,166416363
2019,351,FACULDADE DE CIÊNCIAS MÉDICAS DE MINAS GERAIS,private_nonprofit,faculty,244,3,31,3106200,2,97056989.82,0,3514872.94,19393484.84,6790593.5,11437589.67,11902860.05,21321143.03,0,20980986.87
2019,352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA,private_for_profit,university_center,245,2,25,2507507,1,164058156.64,0,1991028.95,42391105.52,2619502.37,27240992.29,26936696.82,3692422.84,88573.5,8534432.9
2019,353,FACULDADE EVANGÉLICA MACKENZIE DO PARANÁ,private_nonprofit,faculty,22,4,41,4106902,2,40489041.3,0,1796079,8373711.39,3078166.05,1352526.16,13154404,2318750.47,0,0
2019,355,UNIVERSIDADE TUIUTI DO PARANÁ,private_for_profit,university,248,4,41,4106902,1,114101671.57,0,1880468.55,35973506.68,13320633.44,0,27180035.23,26979905.38,494876.19,18657301.05
2019,360,CENTRO UNIVERSITÁRIO PAULISTANO,private_nonprofit,university_center,251,3,35,3550308,2,6953411.96,2119984.55,780273.73,3129496.77,1032464.56,1709890.84,3521.4,132802.27,15247.05,2338105.31
2019,361,Faculdade Paulista de Serviço Social de São Caetano do Sul,private_nonprofit,faculty,15738,3,35,3548807,2,1126173.41,158943.71,1006725.48,850321.14,160935.04,276869.71,302344.31,50542,3545,33245
2019,362,FACULDADE PAULISTA DE SERVIÇO SOCIAL,private_for_profit,faculty,16136,3,35,3550308,1,21408349.26,0,48657.2,481064.5,2191516.01,671467.52,0,0,0,12318184.8
2019,363,FACULDADE MOZARTEUM DE SÃO PAULO,private_nonprofit,faculty,253,3,35,3550308,2,2274673.64,0,269953.4,1080608.29,153431.5,164976.69,27574.81,0,0,0
2019,367,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,state_owned,university,256,3,31,3143302,2,14007979.04,232702697.37,8502926.05,108157725.95,60838720.85,55778064.18,69143035.12,9697855.26,21468258.08,921114.58
2019,368,FACULDADE DE EDUCAÇÃO FÍSICA DA ASSOCIAÇÃO CRISTÃ DE MOÇOS DE SOROCABA,private_nonprofit,faculty,257,3,35,3552205,2,2897497.29,0,1952306.71,1370815.34,697461.68,336360.78,1186204.69,15666.3,0,99822.26
2019,370,FACULDADE PAULISTA DE ARTES,private_nonprofit,faculty,806,3,35,3550308,1,5453124.18,0,23514.19,980883.72,440121.5,148430.12,871254.72,983719.84,41218.88,455383.63
2019,371,FACULDADE DE MÚSICA CARLOS GOMES,private_for_profit,faculty,16134,3,35,3550308,1,258247286.85,0,2720403.15,3460849.11,458012.91,3064638.38,54798549.74,0,0,118628611.22
2019,372,FACULDADE DE BIBLIOTECONOMIA E CIÊNCIA DA INFORMAÇÃO,private_nonprofit,faculty,261,3,35,3550308,1,2799572.3,4374058.05,58424.94,2192108.4,777072.74,1821596.1,0,89724.87,27967.28,2323585.9
2019,373,ESCOLA DE SOCIOLOGIA E POLÍTICA DE SÃO PAULO,private_nonprofit,faculty,261,3,35,3550308,1,2799572.3,4374058.05,58424.94,2192108.4,777072.74,1821596.1,0,89724.87,27967.28,2323585.9
2019,374,CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS,private_nonprofit,university_center,262,3,35,3550308,1,437348117.52,0,6362311.21,90304800.68,35933692.09,55005134.8,202178299.54,16911978.26,3147899.18,18348256.99
2019,375,UNIVERSIDADE SANTO AMARO,private_nonprofit,university,488,3,35,3550308,1,337996239.4,0,4528882.72,33147229.91,23903180.93,10849942.77,84549776.62,20088961.09,17427404.83,153694358.55
2019,376,CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO,private_for_profit,university_center,16452,3,35,3550308,1,1887555301.04,0,193942881.33,462981394.98,6087596.9,224729729.85,503639721.48,222439842.24,2073573.51,650631633.38
2019,383,UNIVERSIDADE DA AMAZÔNIA,private_for_profit,university,2447,1,15,1501402,1,306499273.66,0,2578530.57,56151757.9,7158937.38,43717390.74,5459323.34,1647489.29,0,114421142.15
2019,384,CENTRO UNIVERSITÁRIO DE ANÁPOLIS,private_nonprofit,university_center,267,5,52,5201108,1,222087365.89,0,8741825.14,76363074.63,20178068.26,27589456.09,36488840.73,19013572.1,4996839.33,28082089.16
2019,385,UNIVERSIDADE SALVADOR,private_for_profit,university,268,2,29,2927408,1,325149215.07,14735531.42,4992295.21,58795443.79,40097768.75,32832475.89,110319239.61,14735531.42,0,38474680.88
2019,386,CENTRO UNIVERSITÁRIO DE GOIÁS,private_for_profit,university_center,269,5,52,5208707,1,66875849,0,0,14922546,9637136,9935715,10946705,0,0,14522736
2019,387,UNIVERSIDADE CATÓLICA DOM BOSCO,private_nonprofit,university,270,5,50,5002704,2,108702670.2,0,9477781.26,46203574.18,17505518.49,8974042.79,16404624.08,7175974.76,3147387.65,1479115.88
2019,396,Centro Universitário Ruy Barbosa Wyden,private_for_profit,university_center,273,2,29,2927408,2,53722141.14,0,2957524.65,11272617.3,4112321.21,10004796.39,22873372.81,2120829.74,0,4620035.24
2019,398,UNIVERSIDADE TIRADENTES,private_for_profit,university,274,2,28,2800308,2,279378286,0,15534549,54601452,19551341,56787830,110989507,13503330,0,0
2019,399,ESCOLA DE ENGENHARIA DE AGRIMENSURA,private_nonprofit,faculty,275,2,29,2927408,1,5280072.4,0,251107,1236547.6,1210310.4,1150300,750280,1153643.2,0,30100.2
2019,402,CENTRO UNIVERSITÁRIO DE BRASÍLIA,private_nonprofit,university_center,277,5,53,5300108,1,449506310.9,0,1493004.44,72783745.84,75818095.76,54374673.69,49208406.39,2959532.24,22552554.71,44140961.8
2019,403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,private_nonprofit,university,278,5,53,5300108,2,152829599,0,65919140.27,66214649.23,25210633.28,25293735.58,20448823.68,5344744.04,6526798.71,22428127.9
2019,404,FACULDADES INTEGRADAS DA UPIS,private_nonprofit,faculty,279,5,53,5300108,2,26674705.38,0,4385233.33,12286077.55,5265461.81,6718774.71,6116811.39,1230416.52,254867.15,678034.9
2019,405,FOCCA - FACULDADE DE OLINDA,private_nonprofit,faculty,280,2,26,2609600,1,15551755.86,0,0,3054740.64,1118595.92,1571528.4,415104.2,525412,531872,305144.23
2019,409,UNIVERSIDADE DE PERNAMBUCO,state_owned,university,283,2,26,2611606,2,2369849.96,598997985.92,0,175155057.4,175155057.45,84780217.04,154715336.91,8288016.41,320310.98,2196330.87
2019,410,FACULDADE DE CIÊNCIAS HUMANAS ESUDA,private_nonprofit,faculty,284,2,26,2611606,1,20601799.62,4225790.29,0,3842402.17,2439620.42,1679584.83,2871853.52,1843790.05,1462642.36,9317995.34
2019,415,FACULDADE DE CIÊNCIAS MÉDICAS DA SANTA CASA SÃO PAULO,private_nonprofit,faculty,288,3,35,3550308,1,77715665.06,17500,20366954.04,23435808.85,12618455.9,23916488.08,28862702.2,1963023.49,984544.78,305399.99
2019,416,FACULDADE DE SÃO PAULO,private_for_profit,faculty,16134,3,35,3550308,1,258247286.85,0,2720403.15,3460849.11,458012.91,3064638.38,54798549.74,0,0,118628611.22
2019,417,UNIVERSIDADE CIDADE DE SÃO PAULO,private_for_profit,university,290,3,35,3550308,1,343471006.56,0,1558593.41,56248178.26,27159019.09,59210931.72,88735964.89,13107319.76,1038350.79,74403714.24
2019,420,UNIVERSIDADE DE MARÍLIA,private_for_profit,university,292,3,35,3529005,2,121013059.83,0,3229149.73,21001731.07,10316689.36,20041027.24,36458607.18,6502046.97,870501.63,6492053.74
2019,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,private_nonprofit,university,295,4,43,4307005,1,209087922.28,0,12039399.12,85987421.46,24506314.18,17600212.59,92123318.37,4777963.83,3567992.09,224515.19
2019,426,UNIVERSIDADE FRANCISCANA,private_nonprofit,university,297,4,43,4316907,2,121536013.04,14630548.24,5176559.4,48871633.33,7677021.91,6409045.7,31645431.58,7116038.51,2248709.78,22740552.75
2019,430,CENTRO UNIVERSITÁRIO FILADÉLFIA,private_nonprofit,university_center,299,4,41,4113700,1,82978706.48,114935.6,20314486.28,36486362.06,7876462.5,4571452.42,28458614.84,2869363.81,12896.17,22372394.23
2019,431,FACULDADE DE MEDICINA DE MARÍLIA,state_owned,faculty,300,3,35,3529005,2,8114312.77,34371866.85,0,23877289.85,8723277.15,3036447.47,5501356.42,1246476.73,0,0
2019,432,FACULDADE PARANAENSE,private_nonprofit,faculty,301,4,41,4122404,2,2519518.41,415048.28,143977.56,1375220.33,1000513.29,1221486.22,795289.62,0,0,0
2019,434,FACULDADE SANTA MARCELINA,private_nonprofit,faculty,303,3,35,3550308,1,84713356.49,0,22212212.93,18769511.3,8237574.91,8244488.62,26095647.22,7975406.28,0,23937850.96
2019,435,FACULDADE SANTA MARCELINA MURIAÉ - FASM,private_nonprofit,faculty,303,3,31,3143906,2,1804608.76,0,920814.66,936782.38,819048.05,621754.41,781858.12,0,967.14,770395.56
2019,437,UNIVERSIDADE PARANAENSE,private_nonprofit,university,305,4,41,4128104,1,199609498.87,0,23771694.37,56626764.8,47340820.97,40113431.31,0,33414664.33,0,87495713.32
2019,438,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ITUVERAVA,private_nonprofit,faculty,306,3,35,3524105,2,7683803.16,0,30067.51,2869044.4,773972.28,1111100.73,2742107.73,147896.1,7585.35,765355.28
2019,439,FACULDADE DOUTOR FRANCISCO MAEDA,private_nonprofit,faculty,306,3,35,3524105,2,23994776.12,0,121395.56,5308797.05,3020746.01,1640018.35,4268002.03,82225.67,509623.07,851900.73
2019,440,FACULDADE DE DIREITO DE ITÚ,private_for_profit,faculty,307,3,35,3523909,1,8452578.57,0,152488.06,1598349.05,409097.84,898586.83,2210307.38,0,0,4927774.55
2019,441,UNIVERSIDADE DO CONTESTADO,private_nonprofit,university,308,4,42,4210100,1,84975415.03,0,109460.61,27259654.33,9086551.44,13881736.59,7993356.17,2108783.01,105733.84,20386351.16
2019,446,UNIVERSIDADE DE CRUZ ALTA,private_nonprofit,university,311,4,43,4306106,1,44062910.47,0,983617.15,19681919.44,8596700.45,2699509.4,5999985,798037.74,1546319.51,5736499.43
2019,448,CENTRO UNIVERSITÁRIO RITTER DOS REIS,private_for_profit,university_center,313,4,43,4314902,1,196172967.2,0,4150587.22,37374498.21,18143386.95,20826919.43,25248035.08,1624848.63,0,66784573.77
2019,449,UNIVERSIDADE LUTERANA DO BRASIL,private_nonprofit,university,314,4,43,4304606,1,666606756.22,0,73429601.59,182750886.61,56123347.65,41607848.45,83148418.08,3127696.07,8938552.5,34471935.44
2019,450,Centro Universitário São Lucas Ji-Paraná,private_for_profit,university_center,16094,1,11,1100122,1,31535234.98,0,702949.49,8841234.63,4488138.08,7877637.41,9457819.74,5388919.15,0,7419891.54
2019,451,CENTRO UNIVERSITÁRIO LUTERANO DE SANTARÉM,private_nonprofit,university_center,314,1,15,1506807,1,666606756.22,0,73429601.59,182750886.61,56123347.65,41607848.45,83148418.08,3127696.07,8938552.5,34471935.44
2019,452,CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS,private_nonprofit,university_center,314,1,13,1302603,1,666606756.22,0,73429601.59,182750886.61,56123347.65,41607848.45,83148418.08,3127696.07,8938552.5,34471935.44
2019,453,CENTRO UNIVERSITÁRIO LUTERANO DE PALMAS,private_nonprofit,university_center,314,1,17,1721000,1,666606756.22,0,73429601.59,182750886.61,56123347.65,41607848.45,83148418.08,3127696.07,8938552.5,34471935.44
2019,454,FACULDADE CAMAQÜENSE DE CIÊNCIAS CONTÁBEIS E ADMINISTRATIVAS,private_nonprofit,faculty,315,4,43,4303509,1,1600000,0,260000,5e+05,120000,280000,395000,0,0,68000
2019,456,CENTRO UNIVERSITÁRIO SANT¿ANNA,private_nonprofit,university_center,316,3,35,3550308,1,86863512.55,0,161265.28,27637080.19,14980949.82,5914759.54,10483450.76,300543.37,599968.96,7276282.32
2019,457,UNIVERSIDADE ANHANGUERA DE SÃO PAULO,private_for_profit,university,16452,3,35,3550308,1,1887555301.04,0,193942881.33,462981394.98,6087596.9,224729729.85,503639721.48,222439842.24,2073573.51,650631633.38
2019,458,UNIVERSIDADE IBIRAPUERA,private_nonprofit,university,17411,3,35,3550308,1,20723769.56,0,1155651.72,9306178.27,3608476.3,4402003.98,1953608.84,1088299.49,906257.6,614596.8
2019,461,FACULDADE ARMANDO ALVARES PENTEADO,private_nonprofit,faculty,320,3,35,3550308,1,252669619,0,22472967,50640589,45079031,13598058,167791471,0,33437,0
2019,466,UNIVERSIDADE ANHEMBI MORUMBI,private_for_profit,university,321,3,35,3550308,2,645258062.33,0,15977979.79,120724302.2,123410887.11,107167243.26,270440083.67,15475444.27,20427574.95,0
2019,472,UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,private_for_profit,university,326,3,33,3301702,1,286880319.04,0,7172455.3,79244146.44,26882257.5,41585614.14,68736412.37,7064795.34,0,40136322.31
2019,473,"FACULDADE DE CIÊNCIAS ECONÔMICAS, ADMINISTRATIVAS E DA COMPUTAÇÃO DOM BOSCO",private_nonprofit,faculty,327,3,33,3304201,1,9114332,0,13543563,4092785,2108082,2160620,1964833,945199,27195,3129718
2019,474,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DOM BOSCO,private_nonprofit,faculty,327,3,33,3304201,1,9114332,0,13543563,4092785,2108082,2160620,1964833,945199,27195,3129718
2019,475,FACULDADE DE MEDICINA DE PETRÓPOLIS,private_nonprofit,faculty,328,3,33,3303906,1,74252144.84,1010120.76,6877982.83,34628593.21,10935345.22,5712159.21,10306454.35,10424220.62,397113.65,2312498
2019,480,CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS,private_nonprofit,university_center,330,3,33,3305802,1,148541675.78,40175089.73,43141975.91,26478267.36,15420684.12,11103222.14,106347519.63,31697205.59,284270,16821252.18
2019,481,Universidade Universus Veritas Guarulhos,private_nonprofit,university,16298,3,35,3518800,1,96678158.35,0,1174737.83,24821887.58,5447969.88,24369264.58,3677040.9,844644.49,0,38917409.26
2019,482,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,private_nonprofit,university,332,4,42,4204608,1,125319074.72,0,32897226.11,43676580.59,32637176.01,29310882.19,31323942.77,14636309.18,4405887.87,15440359.94
2019,483,CENTRO UNIVERSITÁRIO METROPOLITANO DE SÃO PAULO,private_nonprofit,university_center,333,3,35,3518800,1,285112.18,0,26954,3545536,3779993,1322094,7863058,337006,0,0
2019,489,CENTRO UNIVERSITÁRIO DE VOLTA REDONDA,private_nonprofit,university_center,336,3,33,3306305,2,106646725.6,0,1018541.11,35286050.67,21938222.84,22850879.66,0,0,0,22991125.4
2019,490,CENTRO UNIVERSITÁRIO DE VALENÇA,private_nonprofit,university_center,337,3,33,3306107,2,99439203.68,36903348.06,1218885.95,33574396.42,31170810.53,24210389.42,31213940.25,831612.17,7805212.32,3156937.32
2019,491,CENTRO UNIVERSITÁRIO DON DOMÊNICO,private_nonprofit,university_center,338,3,35,3518701,2,11526906.3,0,0,2128429.94,1254688.26,481762.99,245333.88,88400.91,0,3491633.09
2019,492,FACULDADE DE ADMINISTRAÇÃO CIÊNCIAS ECON E CONTÁBEIS DE GUARATINGUETÁ,private_nonprofit,faculty,16134,3,35,3518404,1,258247286.25,0,2720403.15,3460849.11,458012.91,3064638.38,54798549.74,0,0,118628611.22
2019,493,FACULDADE DE EDUCAÇÃO DE GUARATINGUETÁ,private_nonprofit,faculty,16134,3,35,3518404,1,258247286.85,0,2720403.15,3460849.11,458012.91,3064638.38,54789549.74,0,0,118628611.22
2019,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,private_nonprofit,university,340,4,42,4218707,1,378195803.78,20204649.14,12375008.88,97000237.37,35194167.75,68535915.55,168199992.19,2708616.33,2647535.09,48067096.78
