program_code,HEI_code,active,program_name,campus_code,program_cine_code,degree_type,program_type,course_load,percent_dist,students_enrolled
53459,1173,active,CIÊNCIAS BIOLÓGICAS,659044,0114B01,license,classroom,3200,0,0
53463,1173,active,ADMINISTRAÇÃO,659044,0413A01,bachelor,classroom,3000,18,222
53467,641,active,HISTÓRIA,2000211,0114H01,license,classroom,2880,20,29
53469,641,active,CIÊNCIAS BIOLÓGICAS,2000211,0114B01,license,classroom,2970,20,18
53473,641,active,QUÍMICA,2000211,0114Q01,license,classroom,2880,20,13
53480,15032,active,CIÊNCIAS BIOLÓGICAS,1048576,0114B01,license,classroom,3650,20,15
53482,452,active,ENGENHARIA QUÍMICA,696119,0711E05,bachelor,classroom,3998,20,104
53486,452,active,ADMINISTRAÇÃO,696119,0413A01,bachelor,classroom,3060,20,50
53490,1173,active,PUBLICIDADE E PROPAGANDA,659044,0414P01,bachelor,classroom,2700,20,35
53493,2233,active,ADMINISTRAÇÃO,704450,0413A01,bachelor,classroom,3018,0,551
53495,2075,active,CIÊNCIAS CONTÁBEIS,1079926,0411C01,bachelor,classroom,3000,20,1
53511,705,active,DIREITO,658040,0421D01,bachelor,classroom,3700,17,258
53518,1569,active,ENGENHARIA DA COMPUTAÇÃO,658587,0714E04,bachelor,classroom,3770,0,14
53520,163,active,SISTEMAS DE INFORMAÇÃO,1486,0615S02,bachelor,classroom,3052,20,175
53522,592,active,ADMINISTRAÇÃO,1000100,0413A01,bachelor,classroom,3332,0,307
53531,1805,active,DIREITO,658779,0421D01,bachelor,classroom,3700,20,950
53534,830,active,LETRAS - PORTUGUÊS E INGLÊS,1006640,0115L15,license,classroom,4125,0,193
53535,1465,active,SISTEMAS DE INFORMAÇÃO,1107241,0615S02,bachelor,classroom,3700,0,11
53554,2257,active,ADMINISTRAÇÃO,695520,0413A01,bachelor,classroom,3760,0,222
53557,1968,active,PEDAGOGIA,1075637,0113P01,license,classroom,3320,20,2
53562,1728,active,DIREITO,658721,0421D01,bachelor,classroom,3700,0,894
53574,5285,active,PSICOLOGIA,660041,0313P01,bachelor,classroom,4020,0,426
53582,2264,active,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,659062,0414P01,bachelor,classroom,2700,20,80
53589,2266,active,ADMINISTRAÇÃO,659063,0413A01,bachelor,classroom,3260,17,44
53592,43,active,SISTEMA DE INFORMAÇÃO,25198,0615S02,bachelor,classroom,3600,0,10
53596,43,active,CIÊNCIAS CONTÁBEIS,25198,0411C01,bachelor,classroom,3600,0,290
53628,3840,active,PSICOLOGIA,659130,0313P01,bachelor,classroom,4000,0,276
53635,2275,active,DIREITO,1070572,0421D01,bachelor,classroom,3760,8,867
53646,3612,active,DIREITO,659563,0421D01,bachelor,classroom,3700,19,338
53682,226,active,FISIOTERAPIA,697531,0915F01,bachelor,classroom,5112,0,98
53692,715,active,FILOSOFIA,33342,0114F01,license,classroom,2800,0,17
53701,216,active,FISIOTERAPIA,138155,0915F01,bachelor,classroom,4452,11.42,85
53750,580,active,MÚSICA - CANTO,1153,0215M01,bachelor,classroom,2490,0,3
53760,580,active,MÚSICA - INSTRUMENTO,1153,0215M01,bachelor,classroom,2430,0,54
53786,1041,active,ENGENHARIA DA COMPUTAÇÃO,690748,0616E01,bachelor,classroom,3640,6.6,114
53788,481,active,CIÊNCIA DA COMPUTAÇÃO,103202,0614C01,bachelor,classroom,3602,0,259
53794,2288,active,ADMINISTRAÇÃO,1006393,0413A01,bachelor,classroom,3000,0,69
53869,1298,active,FISIOTERAPIA,1006627,0915F01,bachelor,classroom,4572,0,561
53871,1313,active,MATEMÁTICA,696246,0114M01,license,classroom,3493,0,6
53873,1708,active,CIÊNCIAS CONTÁBEIS,1067754,0411C01,bachelor,classroom,3000,20,128
53886,1569,active,ENGENHARIA ELÉTRICA,658587,0713E05,bachelor,classroom,3753,0,87
53892,1699,active,CIÊNCIAS CONTÁBEIS,105114,0411C01,bachelor,classroom,3000,0,119
53896,2085,active,CIÊNCIAS CONTÁBEIS,1058882,0411C01,bachelor,classroom,3000,20,0
53898,1660,active,SISTEMA DE INFORMAÇÃO,658661,0615S02,bachelor,classroom,3480,20,148
53900,1996,active,ADMINISTRAÇÃO,658930,0413A01,bachelor,classroom,3000,20,42
53910,1996,active,CIÊNCIAS CONTÁBEIS,658930,0411C01,bachelor,classroom,3000,20,113
53912,1992,active,ADMINISTRAÇÃO,658927,0413A01,bachelor,classroom,3000,20,15
53916,242,active,ENFERMAGEM,657799,0913E01,bachelor,classroom,4000,20,753
53921,1992,extinction,TURISMO,658927,1015T01,bachelor,classroom,2400,20,0
54042,2343,active,DIREITO,695587,0421D01,bachelor,classroom,4332,0,716
54044,29,active,CIÊNCIAS BIOLÓGICAS,203,0114B01,license,classroom,3332,0,177
54051,2350,active,LETRAS - PORTUGUÊS E ESPANHOL,659103,0115L12,license,classroom,4560,0,1
54052,2350,active,LETRAS - PORTUGUÊS E INGLÊS,659103,0115L15,license,classroom,4560,0,30
54053,2350,active,PEDAGOGIA,659103,0113P01,license,classroom,3200,0,45
54056,621,active,ODONTOLOGIA,657989,0911O01,bachelor,classroom,4000,0,682
54075,756,active,COMUNICAÇÃO SOCIAL,658081,0321C01,bachelor,classroom,3810,20,37
54080,4793,active,DIREITO,100207,0421D01,bachelor,classroom,4100,0,70
54082,798,active,DIREITO,658110,0421D01,bachelor,classroom,4440,2,169
54112,2380,active,ADMINISTRAÇÃO,659119,0413A01,bachelor,classroom,3036,20,338
54136,663,active,PEDAGOGIA,532,0113P01,license,classroom,3420,1.2,1
54137,793,active,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,1437,0615S02,technology,classroom,2050,20,0
54162,43,active,DESIGN - INDUSTRIAL,657701,0212D04,bachelor,classroom,3240,0,75
54163,43,active,DESIGN GRÁFICO,657701,0211D01,bachelor,classroom,3240,0,78
54164,1598,active,DIREITO,658610,0421D01,bachelor,classroom,4060,10,289
54170,137,extinction,MATEMÁTICA,657740,0114M01,license,classroom,3228,8.01,0
54172,76,active,SISTEMAS DE INFORMAÇÃO,1041245,0615S02,bachelor,classroom,3600,1.26,133
54174,137,active,CIÊNCIAS BIOLÓGICAS,657740,0114B01,license,classroom,3228,10.59,32
54182,1854,active,PEDAGOGIA,658817,0113P01,license,classroom,3200,20,132
54204,2423,active,ENGENHARIA DE COMPUTAÇÃO,1056367,0714E04,bachelor,classroom,3766,0,117
54205,2423,active,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1056367,0714E05,bachelor,classroom,4320,0,60
54207,2423,active,ENGENHARIA DE TELECOMUNICAÇÕES,1056367,0714E07,bachelor,classroom,4400,0,48
54208,2423,active,ENGENHARIA QUÍMICA,1056367,0711E05,bachelor,classroom,4320,0,114
54213,2427,active,ADMINISTRAÇÃO,1063017,0413A01,bachelor,classroom,3000,20,5
54228,2437,active,ADMINISTRAÇÃO,659144,0413A01,bachelor,classroom,3000,18,143
54230,2437,active,PEDAGOGIA,659144,0113P01,license,classroom,3200,18,80
54237,2440,active,EDUCAÇÃO FÍSICA,659146,0114E03,license,classroom,3200,0,1
54239,2440,active,FISIOTERAPIA,659146,0915F01,bachelor,classroom,4540,0,33
54260,2456,active,ADMINISTRAÇÃO,659155,0413A01,bachelor,classroom,3640,0,1
54262,2459,active,ADMINISTRAÇÃO,659157,0413A01,bachelor,classroom,3540,0,184
54266,2459,active,CIÊNCIAS CONTÁBEIS,659157,0411C01,bachelor,classroom,3560,0,162
54270,2459,active,PUBLICIDADE E PROPAGANDA,659157,0414P01,bachelor,classroom,3580,0,25
54296,2460,active,ADMINISTRAÇÃO,659158,0413A01,bachelor,classroom,3036,20,113
54304,2465,active,DIREITO,1095106,0421D01,bachelor,classroom,3960,0,676
54306,2468,active,TEOLOGIA,659165,0221T01,bachelor,classroom,3020,0,51
54308,2469,active,SERVIÇO SOCIAL,659166,0923S01,bachelor,classroom,3000,0,41
54310,2469,active,ADMINISTRAÇÃO,659166,0413A01,bachelor,classroom,3000,0,27
54330,2186,active,SERVIÇO SOCIAL,1055700,0923S01,bachelor,classroom,3120,0,82
54340,30,active,ADMINISTRAÇÃO,3705,0413A01,bachelor,classroom,3080,0,2
54352,2485,active,TEOLOGIA,1006422,0221T01,bachelor,classroom,3264,0,217
54373,1230,active,PEDAGOGIA,658335,0113P01,license,classroom,3274,0,76
54382,277,active,FARMÁCIA,657818,0916F01,bachelor,classroom,5052,16,434
54385,277,active,ENFERMAGEM,657818,0913E01,bachelor,classroom,4973,16,892
54387,277,active,NUTRIÇÃO,657818,0915N01,bachelor,classroom,3590,16,789
54396,15015,active,MEDICINA VETERINÁRIA,1055887,0841M01,bachelor,classroom,4770,20,249
54400,15015,active,CIÊNCIAS BIOLÓGICAS,1055887,0114B01,license,classroom,3220,0,149
54418,1917,active,EDUCAÇÃO FÍSICA,1079906,0915E01,bachelor,classroom,3380,20,135
54420,5369,active,EDUCAÇÃO FÍSICA,660059,0114E03,license,classroom,2820,0,41
54426,1647,extinction,HOTELARIA,658651,1015H01,bachelor,classroom,2400,20,0
54437,140,active,PSICOLOGIA,28198,0313P01,bachelor,classroom,4080,0,366
54441,167,active,DIREITO,657761,0421D01,bachelor,classroom,4440,20,809
54446,1493,active,DIREITO,133459,0421D01,bachelor,classroom,4460,0,521
54456,2257,active,EDUCAÇÃO FÍSICA,695520,0114E03,license,classroom,3760,0,106
54458,2257,active,CIÊNCIAS CONTÁBEIS,695520,0411C01,bachelor,classroom,3760,0,157
54460,337,active,TEOLOGIA,3511,0221T01,bachelor,classroom,3276,20,92
54476,38,active,ENGENHARIA AMBIENTAL,1755,0712E02,bachelor,classroom,3810,0,108
54479,38,active,ENFERMAGEM,1760,0913E01,bachelor,classroom,6000,0,142
54487,38,active,MATEMÁTICA,1757,0114M01,license,classroom,3560,0,134
54490,583,active,MEDICINA,1072387,0912M01,bachelor,classroom,9080,0,518
54494,18759,active,MEDICINA,1067742,0912M01,bachelor,classroom,9080,0,522
54504,47,active,AGRONOMIA,1657,0811A04,bachelor,classroom,4110,0,313
54516,38,active,PEDAGOGIA,1754,0113P01,license,classroom,4060,0,125
54520,43,active,CIÊNCIA DA COMPUTAÇÃO,972,0614C01,bachelor,classroom,3600,0,314
54538,266,active,SISTEMAS DE INFORMAÇÃO,657810,0615S02,bachelor,classroom,3160,0,103
54549,2135,active,TEOLOGIA,3317,0221T01,bachelor,classroom,3500,0,50
54552,2184,active,ADMINISTRAÇÃO,659029,0413A01,bachelor,classroom,3060,20,75
54562,38,active,LETRAS - PORTUGUÊS,1754,0115L13,license,classroom,3340,0,36
54602,2147,active,ADMINISTRAÇÃO,659007,0413A01,bachelor,classroom,3000,0,987
54605,2147,active,TURISMO,659007,1015T01,bachelor,classroom,2400,0,108
54611,2536,active,ADMINISTRAÇÃO,659195,0413A01,bachelor,classroom,3380,0,0
54614,1775,active,COMUNICAÇÃO SOCIAL - JORNALISMO,658755,0321J01,bachelor,classroom,3000,20,115
54620,1734,active,PSICOLOGIA,658725,0313P01,bachelor,classroom,4040,0,544
54622,1697,active,DIREITO,658694,0421D01,bachelor,classroom,4200,0,939
54624,1498,active,PSICOLOGIA,658530,0313P01,bachelor,classroom,4000,20,126
54647,4166,active,CIÊNCIAS BIOLÓGICAS,1057159,0114B01,license,classroom,3900,20,38
54651,4166,active,PEDAGOGIA,1057159,0113P01,license,classroom,3208,20,80
54656,5303,active,ADMINISTRAÇÃO,1042431,0413A01,bachelor,classroom,3000,18,131
54663,1913,active,EDUCAÇÃO FÍSICA,658868,0114E03,license,classroom,2810,6.19,60
54672,1538,active,GEOGRAFIA,1104841,0114G01,license,classroom,3800,20,61
54676,435,active,CIÊNCIAS BIOLÓGICAS,657892,0114B01,license,classroom,4253,0,74
54685,1766,active,ENGENHARIA,658747,0712E02,bachelor,classroom,4320,20,22
54686,1244,active,DIREITO,1086421,0421D01,bachelor,classroom,3720,20,540
54688,1540,active,DIREITO,658565,0421D01,bachelor,classroom,4150,0,442
54694,18874,active,ADMINISTRAÇÃO,659205,0413A01,bachelor,classroom,3000,0,42
54726,526,active,FARMÁCIA,25802,0916F01,bachelor,classroom,4080,0,295
54735,669,active,PSICOLOGIA,658021,0313P01,bachelor,classroom,4280,0,318
54738,2560,active,ADMINISTRAÇÃO,1058601,0413A01,bachelor,classroom,3000,10,126
54743,2560,active,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,1058601,0414P01,bachelor,classroom,2950,10,122
54746,3610,active,SEGURANÇA DA INFORMAÇÃO,659561,0615S01,technology,classroom,2500,20,0
54762,752,active,MATEMÁTICA,658077,0114M01,license,classroom,3320,20,16
54770,1077,active,PSICOLOGIA,658241,0313P01,bachelor,classroom,4196,20,806
54780,2186,active,FILOSOFIA,1055700,0114F01,license,classroom,3220,0,45
54783,1850,active,LETRAS - INGLÊS,1081454,0115L15,license,classroom,3605,9,13
54789,1144,active,LETRAS,1096001,0115L13,license,classroom,2880,20,58
54792,1412,active,CIÊNCIA DA COMPUTAÇÃO,658459,0614C01,bachelor,classroom,3200,20,63
54794,1612,active,COMUNICAÇÃO SOCIAL - JORNALISMO,658620,0321J01,bachelor,classroom,2856,0,0
54795,1032,active,DIREITO,627,0421D01,bachelor,classroom,4180,20,94
54820,449,active,ADMINISTRAÇÃO,1779,0413A01,bachelor,classroom,3060,20,137
54822,295,active,ADMINISTRAÇÃO,1781,0413A01,bachelor,classroom,3000,0,41
54828,1510,active,DIREITO,658542,0421D01,bachelor,classroom,4500,20,1125
54830,1599,active,DIREITO,658611,0421D01,bachelor,classroom,4440,18,694
54834,1514,active,DIREITO,706080,0421D01,bachelor,classroom,3820,0,643
54836,1563,active,DIREITO,658582,0421D01,bachelor,classroom,3780,15,1006
54838,898,active,DIREITO,658154,0421D01,bachelor,classroom,4440,20,236
54842,2568,active,ADMINISTRAÇÃO,659212,0413A01,bachelor,classroom,3040,0,103
54846,1545,active,DIREITO,658569,0421D01,bachelor,classroom,4220,20,274
54854,2571,active,NUTRIÇÃO,659215,0915N01,bachelor,classroom,3280,0,248
54856,2571,active,CIÊNCIAS BIOLÓGICAS,659215,0511B01,bachelor,classroom,3240,0,81
54859,2571,active,ENGENHARIA CIVIL,659215,0732E01,bachelor,classroom,3600,0,395
54860,2571,active,ENGENHARIA,659215,0715E02,bachelor,classroom,3680,0,166
54861,2571,active,FONOAUDIOLOGIA,659215,0915F02,bachelor,classroom,3200,0,119
54864,2572,active,ADMINISTRAÇÃO,659216,0413A01,bachelor,classroom,3105,0,62
54866,2573,active,TEOLOGIA,659217,0221T01,bachelor,classroom,2720,0,82
54869,4531,active,TEOLOGIA,658932,0221T01,bachelor,classroom,3000,0,335
54874,2049,active,CIÊNCIAS DA RELIGIÃO,658959,0221C01,bachelor,classroom,2540,20,26
54882,517,active,GEOGRAFIA,657948,0114G01,license,classroom,2800,0,12
54884,517,active,HISTÓRIA,657948,0114H01,license,classroom,2800,0,44
54890,222,active,SISTEMA DE INFORMAÇÃO,1045282,0615S02,bachelor,classroom,3488,0,13
54903,1883,active,FISIOTERAPIA,105059,0915F01,bachelor,classroom,4000,20,446
54908,2270,active,ADMINISTRAÇÃO,659064,0413A01,bachelor,classroom,3000,20,221
54909,2270,active,CIÊNCIAS CONTÁBEIS,659064,0411C01,bachelor,classroom,3000,20,149
54911,1382,active,MUSICOTERAPIA,658439,0917M01,bachelor,classroom,3200,20,26
54913,2141,active,TEOLOGIA,659002,0221T01,bachelor,classroom,3096,0,185
54924,1414,active,FISIOTERAPIA,658461,0915F01,bachelor,classroom,4010,0,203
54926,1309,active,MATEMÁTICA,1107246,0114M01,license,classroom,3800,20,22
54928,715,active,ADMINISTRAÇÃO,659040,0413A01,bachelor,classroom,3156,0,196
54932,2037,active,ARQUITETURA E URBANISMO,658951,0731A02,bachelor,classroom,3600,20,403
54934,2037,active,SISTEMAS DE INFORMAÇÃO,658951,0615S02,bachelor,classroom,3000,20,104
54938,2579,active,DIREITO,1038222,0421D01,bachelor,classroom,4680,20,570
54961,166,active,SISTEMAS DE INFORMAÇÃO,657760,0615S02,bachelor,classroom,3000,0,91
54964,2566,active,ADMINISTRAÇÃO,2571,0413A01,bachelor,classroom,3000,20,125
54969,1600,active,ODONTOLOGIA,658612,0911O01,bachelor,classroom,6000,0,571
54971,1070,active,DIREITO,659068,0421D01,bachelor,classroom,3840,20,187
54973,1263,active,FISIOTERAPIA,658359,0915F01,bachelor,classroom,4000,10,294
54975,2158,active,ENFERMAGEM,659015,0913E01,bachelor,classroom,4180,17.22,319
54977,1702,active,CIÊNCIAS CONTÁBEIS,1039741,0411C01,bachelor,classroom,3556,20,256
54979,501,active,SERVIÇO SOCIAL,687142,0923S01,bachelor,classroom,3000,0,200
54981,501,active,ENFERMAGEM,687142,0913E01,bachelor,classroom,4380,0,234
54995,1659,active,DIREITO,1000697,0421D01,bachelor,classroom,3772,20,498
54997,1486,active,DIREITO,658518,0421D01,bachelor,classroom,3784,20,583
55005,2582,extinction,SISTEMAS DE INFORMAÇÃO,659225,0615S02,bachelor,classroom,3200,0,0
55007,2582,active,ADMINISTRAÇÃO,659225,0413A01,bachelor,classroom,3096,0,138
55009,2582,extinction,LETRAS - LÍNGUA PORTUGUESA,659225,0115L13,license,classroom,2800,0,1
55026,1036,active,MÚSICA - EDUCAÇÃO MUSICAL ESCOLAR,3266,0114M02,license,classroom,2820,0,150
55031,1461,active,PSICOLOGIA,658503,0313P01,bachelor,classroom,4060,10.3,506
55075,1964,active,GESTÃO DE TURISMO,658906,1015T01,technology,classroom,1880,20,0
55077,1964,active,GASTRONOMIA,658906,1013G01,technology,classroom,1760,20,300
55094,8,active,DANÇA,1005394,0114D01,license,classroom,3210,0,51
55096,150,active,CIÊNCIA DA COMPUTAÇÃO,1000208,0614C01,bachelor,classroom,3840,0,70
55099,506,active,FARMÁCIA,657939,0916F01,bachelor,classroom,4198,0,142
55100,457,active,DIREITO,1787,0421D01,bachelor,classroom,3700,19,633
55103,457,active,EDUCAÇÃO FÍSICA,1787,0114E03,license,classroom,2800,20,89
55109,457,active,PSICOLOGIA,1787,0313P01,bachelor,classroom,4000,19,580
55129,163,active,ENFERMAGEM,440,0913E01,bachelor,classroom,4184,20,920
55132,163,active,JORNALISMO,1483,0321J01,bachelor,classroom,3010,20,105
55133,163,active,PUBLICIDADE E PROPAGANDA,1483,0414P01,bachelor,classroom,2716,20,161
55134,163,active,FISIOTERAPIA,1483,0915F01,bachelor,classroom,4262,20,155
55139,1219,active,ADMINISTRAÇÃO,658326,0413A01,bachelor,classroom,3000,20,202
55149,163,active,MARKETING,431,0414M01,bachelor,classroom,2728,20,6
55151,163,active,ENFERMAGEM,1079857,0913E01,bachelor,classroom,4184,20,600
55153,363,active,MÚSICA,657855,0215M01,bachelor,classroom,2472,20,21
55167,1239,active,FISIOTERAPIA,1051079,0915F01,bachelor,classroom,4005,0,60
55173,1410,active,ENGENHARIA DE COMPUTAÇÃO,658457,0714E04,bachelor,classroom,3600,20,137
55203,2537,active,PEDAGOGIA,659196,0113P01,license,classroom,3260,20,242
55224,1509,active,JORNALISMO,2905,0321J01,bachelor,classroom,3010,20,98
55236,705,active,PEDAGOGIA,658040,0113P01,license,classroom,3200,20,156
55270,295,active,COMUNICAÇÃO SOCIAL -RADIALISMO - PRODUÇÃO EM MÍDIA AUDIOVISUAL,1002398,0321R01,bachelor,classroom,2820,0,28
55276,295,active,LETRAS - PORTUGUÊS,1002398,0115L13,license,classroom,2820,2.12,26
55288,2494,active,FARMÁCIA,659177,0916F01,bachelor,classroom,4800,20,115
55294,2036,active,ADMINISTRAÇÃO,658950,0413A01,bachelor,classroom,3086,20,592
55300,298,active,ARTES VISUAIS,1000701,0213A03,bachelor,classroom,2400,20,99
55316,295,active,LETRAS - INGLÊS,1002398,0115L04,license,classroom,3120,0,5
55318,295,active,LETRAS - ESPANHOL,1002398,0115L02,license,classroom,2820,0,0
55324,295,active,GEOGRAFIA,1002398,0114G01,license,classroom,2865,0,34
55327,295,active,HISTÓRIA,1002398,0114H01,license,classroom,2820,2.12,63
55332,792,active,SISTEMAS DE INFORMAÇÃO,1318,0615S02,bachelor,classroom,3400,0,0
55334,792,active,NUTRIÇÃO,658104,0915N01,bachelor,classroom,3229,0,137
55336,823,active,ARQUITETURA E URBANISMO,658119,0731A02,bachelor,classroom,3600,0,378
55362,124,active,ODONTOLOGIA,1037253,0911O01,bachelor,classroom,4033,0,228
55388,823,active,ENFERMAGEM,658119,0913E01,bachelor,classroom,4000,0,361
55396,2205,active,PEDAGOGIA,695946,0113P01,license,classroom,3220,11,111
55402,823,active,SISTEMA DE INFORMAÇÃO,658119,0615S02,bachelor,classroom,3000,0,176
55412,146,active,MODA,1039538,0212M01,bachelor,classroom,2560,15.9,102
55435,1243,active,ADMINISTRAÇÃO,658416,0413A01,bachelor,classroom,3000,19.61,147
55439,349,active,ARQUITETURA E URBANISMO,1000184,0731A02,bachelor,classroom,3666,20,470
55452,8,active,ENGENHARIA AGRÍCOLA E AMBIENTAL,1005394,0811E01,bachelor,classroom,4035,0,189
55454,298,active,MARKETING E PROPAGANDA,2570,0414P01,bachelor,classroom,2700,20,181
55504,5555,active,ADMINISTRAÇÃO,660089,0413A01,bachelor,classroom,3000,18,293
55514,605,active,CIÊNCIAS CONTÁBEIS,657981,0411C01,bachelor,classroom,3067,0,299
55516,605,active,SISTEMAS DE INFORMAÇÃO,657981,0615S02,bachelor,classroom,3327,0,53
55519,605,active,ENFERMAGEM,2296,0913E01,bachelor,classroom,4384,0,294
55521,605,active,FARMÁCIA,2296,0916F01,bachelor,classroom,4226,0,198
55523,605,active,NUTRIÇÃO,2296,0915N01,bachelor,classroom,3360,0,194
55525,605,active,FISIOTERAPIA,2296,0915F01,bachelor,classroom,4026,0,193
55532,2624,active,ADMINISTRAÇÃO,695968,0413A01,bachelor,classroom,3600,0,68
55536,2625,active,REDES DE COMPUTADORES,1059427,0612R01,technology,classroom,2000,20,16
55542,1446,active,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,26032,0615S02,technology,classroom,2200,20,191
55553,1958,active,AUTOMAÇÃO INDUSTRIAL,658903,0714A01,technology,classroom,2690,20,25
55563,1763,active,MANUTENÇÃO INDUSTRIAL,658744,0715M01,technology,classroom,2690,20,50
55567,1776,active,LOGÍSTICA,1060981,0413L01,technology,classroom,1680,19,102
55569,1295,active,REDES DE COMPUTADORES,1082008,0612R01,technology,classroom,2240,0,22
55596,1411,active,DIREITO,658458,0421D01,bachelor,classroom,3960,0,643
55600,1131,active,DIREITO,1076073,0421D01,bachelor,classroom,3900,0,1128
55604,1267,active,CIÊNCIAS CONTÁBEIS,1076296,0411C01,bachelor,classroom,3000,20,129
55632,2581,active,CIÊNCIAS CONTÁBEIS,1074670,0411C01,bachelor,classroom,3066,0,45
55646,1308,active,GASTRONOMIA,658391,1013G01,technology,classroom,1900,20,77
55657,158,extinction,MÚSICA,657753,0215M01,bachelor,classroom,1660,0,4
55750,27,active,ENFERMAGEM,1079815,0913E01,bachelor,classroom,4000,11.11,118
55756,727,active,CIÊNCIAS BIOLÓGICAS,658060,0114B01,license,classroom,3216,0,12
55761,1281,active,DIREITO,131945,0421D01,bachelor,classroom,3700,0,439
55765,1797,active,DIREITO,1069794,0421D01,bachelor,classroom,4460,0,323
55767,1903,active,DIREITO,658861,0421D01,bachelor,classroom,4320,20,293
55777,19943,active,SISTEMAS DE INFORMAÇÃO,1031926,0615S02,bachelor,classroom,3000,20,130
55782,923,active,PEDAGOGIA,658169,0113P01,license,classroom,3660,19,168
55800,15,active,MARKETING,657679,0414M01,bachelor,classroom,2420,20,41
55803,1656,active,ADMINISTRAÇÃO,24308,0413A01,bachelor,classroom,3000,20,0
55806,466,active,ADMINISTRAÇÃO,2503,0413A01,bachelor,classroom,3000,19.8,827
55811,15015,active,MATEMÁTICA,1056015,0114M01,license,classroom,3000,20,132
55813,15015,active,CIÊNCIAS BIOLÓGICAS,1056015,0114B01,license,classroom,3100,20,103
55828,466,active,COMUNICAÇÃO SOCIAL - JORNALISMO,2503,0321J01,bachelor,classroom,3022,17.55,611
55830,466,active,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,2503,0414P01,bachelor,classroom,2744,18.44,1726
55831,466,active,"RÁDIO, TV E INTERNET",2503,0321R01,bachelor,classroom,2711,18.66,1120
